ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
HDB,2019-03-15,BUY,3,BOLLINGER,Mở Band Bollinger,['BOLLINGER'],1,5,2019-03-22,6.3,0,0,0,0,-100.0,100.0,-1.0,58.2,58.2,66.7,14.3,0.0166,2.21,4.45,0.938,3.95,THẤP,22.03,3.97,0,0,0,0,0,1,0,0,0
HDB,2019-09-16,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2019-10-14,5.21,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,58.6,24.7,0.0049,1.75,-0.23,0.99,2.79,THẤP,15.54,1.34,0,0,0,0,1,0,0,0,0
HDB,2019-10-24,BUY,2,SAR_MACD,SAR × MACD Histogram,"['DMI_WAVE', 'SAR_MACD']",2,20,2019-11-21,5.78,0,0,0,0,-100.0,100.0,-1.0,75.6,70.6,75.0,27.2,0.0075,2.15,3.39,0.99,3.57,THẤP,19.87,4.41,0,0,0,1,1,0,0,0,0
HDB,2019-10-31,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2019-11-14,5.83,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,72.8,32.5,0.0108,2.06,-0.77,0.99,3.41,THẤP,19.02,3.87,0,0,0,1,0,0,0,0,0
HDB,2019-11-08,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2019-11-22,5.87,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,68.6,37.3,0.0003,1.92,3.08,0.99,3.26,THẤP,18.14,2.83,0,0,0,1,0,0,0,0,0
HDB,2020-02-06,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2020-03-05,5.92,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,65.0,18.0,0.0183,2.0,-3.0,0.99,6.59,TRUNG BÌNH,36.7,6.97,0,0,0,0,1,0,0,0,0
HDB,2020-05-21,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2020-06-04,4.96,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,71.7,26.7,0.0596,0.8,5.99,0.99,8.69,CAO,48.41,15.19,0,0,0,1,0,0,0,0,0
HDB,2020-05-27,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2020-06-10,4.69,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,57.2,31.4,0.0234,0.71,1.93,0.99,8.49,CAO,47.27,5.33,0,0,0,1,0,0,0,0,0
HDB,2020-06-01,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2020-06-15,4.94,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,64.9,33.5,0.016,0.85,0.86,0.99,8.16,CAO,45.49,7.84,0,0,0,1,0,0,0,0,0
HDB,2020-06-02,BUY,2,SAR_MACD,SAR × MACD Histogram,"['DMI_WAVE', 'SAR_MACD']",2,20,2020-06-30,5.28,0,0,0,0,-100.0,100.0,-1.0,75.6,70.6,72.3,35.3,0.0396,2.05,2.8,0.99,9.26,CAO,51.59,13.09,0,0,0,1,1,0,0,0,0
