ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,base_price,current_price,target,stop_loss,entry_lo,entry_hi,reward_pct,risk_pct,rr_ratio,dir_prob,quality_score,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI,strat_PULLBACK_BUY,strat_GOLDEN_CROSS,strat_SUPPORT_BOUNCE,strat_LIQUIDITY_SWEEP,strat_FIB_BOUNCE
PVD,2017-11-01,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2018-07-11,11.0,11.0,12.0,10.0,10.0,11.0,18.0,5.14,3.5,59.6,44.0,61.4,69.1,20.6,0.0549,3.08,2.65,0.99,33.98,6.42,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2017-11-22,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2018-08-01,12.0,12.0,14.0,11.0,12.0,12.0,15.0,6.0,2.5,50.0,35.0,53.2,65.7,45.1,0.0212,0.88,-3.68,0.99,38.8,6.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PVD,2017-12-21,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2018-03-15,15.0,15.0,18.0,14.0,15.0,15.0,15.0,6.0,2.5,64.7,39.0,68.0,70.0,52.4,0.1529,1.01,5.46,0.99,50.35,11.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PVD,2019-03-01,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2019-11-08,12.0,12.0,13.0,11.0,11.0,12.0,15.0,5.47,2.74,52.3,47.0,53.2,59.9,36.9,-0.0213,0.96,2.32,0.99,33.52,1.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PVD,2019-03-05,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2019-05-28,12.0,12.0,14.0,12.0,12.0,12.0,15.0,5.58,2.69,65.6,42.0,68.0,67.2,38.4,0.0347,1.57,-3.5,0.99,37.67,5.36,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PVD,2020-08-26,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2021-05-05,8.0,8.0,10.0,8.0,8.0,9.0,18.0,5.91,3.04,59.6,44.0,61.4,65.8,19.8,0.0719,3.31,5.06,0.99,49.25,8.68,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PVD,2020-10-12,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2020-11-09,9.0,9.0,9.0,8.0,8.0,9.0,10.0,5.0,2.0,69.8,46.0,71.0,52.6,32.8,-0.0017,1.47,0.3,0.99,36.36,-0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PVD,2020-12-07,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2021-03-01,10.0,10.0,12.0,10.0,10.0,10.0,15.0,4.88,3.07,63.5,35.0,68.0,71.6,33.1,0.0364,0.61,3.22,0.99,30.51,6.99,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PVD,2020-12-11,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2021-08-20,10.0,10.0,12.0,10.0,10.0,10.0,15.0,4.93,3.04,50.0,38.0,53.2,65.2,33.0,-0.008,0.59,1.6,0.99,31.44,4.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PVD,2021-11-09,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2022-02-01,23.0,23.0,27.0,22.0,23.0,23.0,15.0,6.0,2.5,64.7,39.0,68.0,82.7,55.0,0.1168,0.77,5.17,0.99,40.93,13.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PVD,2022-03-09,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2022-06-01,30.0,30.0,34.0,28.0,29.0,30.0,15.0,6.0,2.5,63.5,35.0,68.0,74.5,29.8,0.4217,1.77,1.25,0.99,55.13,15.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PVD,2022-03-17,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2022-04-14,25.0,25.0,28.0,24.0,25.0,26.0,10.0,5.0,2.0,67.1,37.0,71.0,48.6,27.5,-0.2302,0.59,-8.9,0.99,52.78,-3.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0
