ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
IMP,2016-08-10,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2017-04-19,11.36,0,0,0,0,-100.0,100.0,-1.0,61.4,61.4,65.0,12.0,-0.0365,3.83,6.77,0.952,7.54,TRUNG BÌNH,42.01,4.01,0,0,0,0,0,0,1,0,0
IMP,2016-08-11,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2016-09-08,11.47,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,66.6,13.5,0.0031,1.17,3.92,0.959,7.34,TRUNG BÌNH,40.91,4.83,0,0,0,0,1,0,0,0,0
IMP,2016-08-15,BUY,2,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,"['BOLLINGER', 'VOLUME_EXPLOSION']",2,180,2017-04-24,11.79,0,0,0,0,-100.0,100.0,-1.0,66.4,61.4,69.4,17.4,0.0538,3.57,2.38,0.985,7.42,TRUNG BÌNH,41.33,5.96,0,0,0,0,0,1,1,0,0
IMP,2016-08-16,BUY,2,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,"['BOLLINGER', 'VOLUME_EXPLOSION']",2,180,2017-04-25,12.55,0,0,0,0,-100.0,100.0,-1.0,66.4,61.4,76.7,20.1,0.1193,4.56,11.29,0.99,8.48,CAO,47.27,10.02,0,0,0,0,0,1,1,0,0
IMP,2016-08-17,BUY,3,BOLLINGER,Mở Band Bollinger,['BOLLINGER'],1,5,2016-08-24,12.88,0,0,0,0,-100.0,100.0,-1.0,58.2,58.2,79.0,23.4,0.1731,1.84,2.54,0.99,8.43,CAO,46.95,11.38,0,0,0,0,0,1,0,0,0
IMP,2016-08-18,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-04-27,12.66,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,73.7,26.4,0.1812,1.36,6.65,0.99,8.26,CAO,46.0,8.49,0,0,0,0,0,0,0,1,0
IMP,2016-08-19,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-04-28,12.23,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,64.6,27.4,0.1464,1.89,4.38,0.99,8.35,CAO,46.52,3.79,0,0,0,0,0,0,0,1,0
IMP,2016-08-22,BUY,2,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,"['VOLUME_EXPLOSION', 'UPTREND']",2,180,2017-05-01,12.98,0,0,0,0,-100.0,100.0,-1.0,66.4,61.4,71.3,28.8,0.1615,3.28,8.07,0.99,9.16,CAO,51.02,8.62,0,0,0,0,0,0,1,1,0
IMP,2016-08-23,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2016-09-06,13.31,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,73.6,30.5,0.1799,0.56,4.03,0.99,9.05,CAO,50.44,10.96,0,0,0,1,0,0,0,1,0
IMP,2016-08-24,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-03,12.88,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,66.1,32.1,0.1505,0.37,1.34,0.99,9.06,CAO,50.49,7.09,0,0,0,0,0,0,0,1,0
IMP,2016-08-25,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-04,12.88,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,66.1,33.3,0.1198,1.08,-2.54,0.99,8.79,CAO,48.95,6.59,0,0,0,0,0,0,0,1,0
IMP,2016-08-26,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2016-09-09,12.98,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,67.0,34.5,0.096,0.74,4.57,0.99,8.54,CAO,47.56,6.99,0,0,0,1,0,0,0,1,0
IMP,2016-08-29,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-08,12.77,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,63.1,35.3,0.0578,0.21,3.02,0.99,8.35,CAO,46.54,5.06,0,0,0,0,0,0,0,1,0
IMP,2016-08-30,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-09,13.09,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,66.3,36.1,0.0462,1.01,-3.39,0.988,8.28,CAO,46.16,7.24,0,0,0,0,0,0,0,1,0
IMP,2016-08-31,BUY,1,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND', 'STOCH_RSI']",3,10,2016-09-14,13.52,0,0,0,0,-100.0,100.0,-1.0,80.0,70.0,70.0,37.4,0.0588,1.16,0.51,0.963,8.35,CAO,46.54,9.73,0,0,0,1,0,0,0,1,1
IMP,2016-09-01,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2017-05-11,13.63,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,70.9,38.7,0.0654,0.21,3.93,0.938,8.12,CAO,45.23,10.1,0,0,0,0,0,0,0,1,1
IMP,2016-09-05,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2016-09-19,13.96,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,73.5,40.5,0.0818,1.99,2.72,0.933,8.05,CAO,44.85,11.21,0,0,0,1,0,0,0,1,0
IMP,2016-09-06,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-16,13.2,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.4,40.2,0.0337,0.54,0.27,0.949,8.68,CAO,48.37,4.94,0,0,0,0,0,0,0,1,0
IMP,2016-09-07,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2017-05-17,13.63,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,64.3,40.1,0.0235,1.06,2.86,0.962,8.72,CAO,48.57,7.83,0,0,0,0,0,0,0,1,1
IMP,2016-09-08,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-18,13.31,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.6,40.0,-0.0102,1.2,-2.27,0.969,8.61,CAO,47.97,3.87,0,0,0,0,0,0,0,1,0
IMP,2016-09-09,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-19,13.31,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.6,39.9,-0.0365,0.73,-0.14,0.983,8.35,CAO,46.51,3.44,0,0,0,0,0,0,0,1,0
IMP,2016-09-12,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-22,13.2,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,57.9,39.0,-0.0637,0.3,-5.09,0.99,8.11,CAO,45.21,2.23,0,0,0,0,0,0,0,1,0
IMP,2016-09-13,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-23,13.31,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.1,38.2,-0.0759,0.49,-2.62,0.99,7.89,TRUNG BÌNH,43.95,2.17,0,0,0,0,0,0,0,1,0
IMP,2016-09-14,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-24,13.42,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.4,37.8,-0.0778,0.49,0.52,0.99,7.67,TRUNG BÌNH,42.73,2.09,0,0,0,0,0,0,0,1,0
IMP,2016-09-15,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-25,13.42,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.4,37.4,-0.0801,0.39,-0.3,0.99,7.44,TRUNG BÌNH,41.43,1.91,0,0,0,0,0,0,0,1,0
IMP,2016-09-16,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-26,13.52,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,61.6,37.5,-0.0758,1.35,-2.86,0.99,7.23,TRUNG BÌNH,40.27,2.31,0,0,0,0,0,0,0,1,0
IMP,2016-09-19,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2017-05-29,13.63,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,63.0,37.7,-0.0669,0.35,-2.59,0.99,7.03,TRUNG BÌNH,39.17,2.54,0,0,0,0,0,0,0,1,1
IMP,2016-09-20,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-30,13.7,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,63.9,37.8,-0.058,0.57,2.77,0.99,6.83,TRUNG BÌNH,38.03,2.07,0,0,0,0,0,0,0,1,0
IMP,2016-09-21,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-05-31,13.72,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,64.2,37.9,-0.0526,0.74,4.24,0.99,6.62,TRUNG BÌNH,36.88,2.08,0,0,0,0,0,0,0,1,0
IMP,2016-09-22,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-01,13.63,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,62.0,38.0,-0.0565,0.91,-0.41,0.99,6.43,TRUNG BÌNH,35.85,1.26,0,0,0,0,0,0,0,1,0
IMP,2016-09-26,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-05,13.46,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,57.5,34.9,-0.0838,0.6,-3.01,0.99,6.2,TRUNG BÌNH,34.55,-0.43,0,0,0,0,0,0,0,1,0
IMP,2016-09-27,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-06,13.5,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.2,33.2,-0.0852,0.64,-5.14,0.987,6.02,TRUNG BÌNH,33.52,-0.19,0,0,0,0,0,0,0,1,0
IMP,2016-09-28,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-07,13.5,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.2,31.7,-0.0852,0.33,1.24,0.974,5.83,TRUNG BÌNH,32.5,-0.46,0,0,0,0,0,0,0,1,0
IMP,2016-09-29,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-08,13.52,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.6,30.8,-0.0829,0.81,1.92,0.981,5.66,TRUNG BÌNH,31.51,-0.44,0,0,0,0,0,0,0,1,0
IMP,2016-09-30,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-09,13.98,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,66.4,30.8,-0.0511,1.28,1.37,0.99,5.98,TRUNG BÌNH,33.3,2.79,0,0,0,0,0,0,0,1,0
IMP,2016-10-04,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-13,14.17,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.5,31.8,0.0014,0.41,9.34,0.954,5.8,TRUNG BÌNH,32.29,4.05,0,0,0,0,0,0,0,1,0
IMP,2016-10-05,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-14,14.07,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,64.7,31.7,0.0014,0.22,4.47,0.944,5.64,TRUNG BÌNH,31.43,3.29,0,0,0,0,0,0,0,1,0
IMP,2016-10-06,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-15,13.85,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.8,31.1,-0.0159,0.74,-0.58,0.973,5.58,TRUNG BÌNH,31.07,1.44,0,0,0,0,0,0,0,1,0
IMP,2016-10-07,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-16,14.17,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,63.9,30.9,-0.0086,1.9,-2.13,0.964,5.64,TRUNG BÌNH,31.43,3.28,0,0,0,0,0,0,0,1,0
IMP,2016-10-10,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-19,14.39,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.0,31.2,0.0074,1.51,-1.89,0.987,5.58,TRUNG BÌNH,31.07,4.4,0,0,0,0,0,0,0,1,0
IMP,2016-10-11,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-20,14.28,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,64.1,31.2,0.0069,0.46,-5.84,0.982,5.43,TRUNG BÌNH,30.27,3.34,0,0,0,0,0,0,0,1,0
IMP,2016-10-12,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-21,14.07,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.8,30.8,-0.0103,0.54,1.93,0.99,5.37,TRUNG BÌNH,29.9,1.63,0,0,0,0,0,0,0,1,0
IMP,2016-10-13,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-22,14.5,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,65.1,30.9,0.0038,0.52,5.72,0.99,5.62,TRUNG BÌNH,31.33,4.54,0,0,0,0,0,0,0,1,0
IMP,2016-10-14,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2017-06-23,14.09,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,56.3,31.0,-0.0168,0.85,1.8,0.99,5.8,TRUNG BÌNH,32.3,1.23,0,0,0,0,0,0,0,1,0
