ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
DSE,2025-06-24,BUY,3,SAR_MACD,SAR × MACD Histogram,['SAR_MACD'],1,20,2025-07-22,21.52,0,0,0,0,-100.0,100.0,-1.0,70.6,70.6,65.1,12.6,0.0531,1.38,3.88,0.99,4.79,TRUNG BÌNH,26.67,3.54,0,0,0,0,1,0,0,0,0
DSE,2025-07-15,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2026-03-24,22.82,0,0,0,0,-100.0,100.0,-1.0,61.4,61.4,72.2,18.5,0.1163,4.51,2.81,0.99,4.84,TRUNG BÌNH,26.95,5.26,0,0,0,0,0,0,1,0,0
DSE,2025-07-22,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2025-08-05,23.49,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,70.8,29.7,0.1599,1.71,5.83,0.99,5.05,TRUNG BÌNH,28.11,5.82,0,0,0,1,0,0,0,0,0
DSE,2025-07-23,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2025-08-06,23.22,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,66.3,32.4,0.1428,1.39,1.3,0.99,4.96,TRUNG BÌNH,27.62,4.1,0,0,0,1,0,0,0,0,0
DSE,2025-07-25,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2025-08-08,23.4,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,64.9,35.2,0.0908,1.34,4.03,0.99,5.21,TRUNG BÌNH,29.04,4.22,0,0,0,1,0,0,0,0,0
DSE,2025-07-28,BUY,3,DMI_WAVE,Lướt Sóng DMI,['DMI_WAVE'],1,10,2025-08-11,24.57,0,0,0,0,-100.0,100.0,-1.0,70.0,70.0,72.3,37.4,0.1555,2.18,6.63,0.99,6.14,TRUNG BÌNH,34.21,8.36,0,0,0,1,0,0,0,0,0
DSE,2025-08-07,BUY,3,STOCH_RSI,Giá Tăng + Stochastic RSI,['STOCH_RSI'],1,180,2026-04-16,23.04,0,0,0,0,-100.0,100.0,-1.0,53.2,53.2,55.9,33.9,-0.0896,0.69,8.66,0.99,7.07,TRUNG BÌNH,39.4,0.68,0,0,0,0,0,0,0,0,1
DSE,2025-08-08,BUY,3,STOCH_RSI,Giá Tăng + Stochastic RSI,['STOCH_RSI'],1,180,2026-04-17,23.09,0,0,0,0,-100.0,100.0,-1.0,53.2,53.2,56.3,34.0,-0.0586,0.81,2.81,0.99,6.86,TRUNG BÌNH,38.2,0.64,0,0,0,0,0,0,0,0,1
DSE,2025-08-12,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2025-08-26,22.95,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,54.8,34.8,-0.0418,0.98,3.62,0.99,6.46,TRUNG BÌNH,35.99,-0.34,0,0,0,1,0,0,0,1,0
DSE,2025-08-13,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2026-04-22,23.0,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,55.3,35.0,-0.0354,0.95,0.94,0.99,6.26,TRUNG BÌNH,34.9,-0.12,0,0,0,0,0,0,0,1,0
