ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,base_price,current_price,target,stop_loss,entry_lo,entry_hi,reward_pct,risk_pct,rr_ratio,dir_prob,quality_score,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI,strat_PULLBACK_BUY,strat_GOLDEN_CROSS,strat_SUPPORT_BOUNCE,strat_LIQUIDITY_SWEEP,strat_FIB_BOUNCE
SIP,2020-10-06,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2020-12-29,23.0,23.0,27.0,22.0,23.0,23.0,15.0,4.28,3.51,64.4,38.0,68.0,59.9,30.1,0.0197,0.49,1.38,0.99,22.21,2.11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2021-11-05,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2022-07-15,51.0,51.0,61.0,49.0,50.0,52.0,18.0,4.74,3.8,60.2,46.0,61.4,74.6,31.6,0.4656,5.04,5.92,0.99,44.82,8.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2021-11-30,BUY,2,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,"['STOCH_RSI', 'PULLBACK_BUY']",2,20,2021-12-28,52.0,52.0,57.0,49.0,51.0,53.0,10.0,5.0,2.0,75.6,52.0,71.0,56.3,45.2,-0.3932,0.56,1.45,0.99,36.16,0.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SIP,2021-12-08,BUY,3,SUPPORT_BOUNCE,Bật Khỏi Vùng Hỗ Trợ,['SUPPORT_BOUNCE'],1,15,2021-12-29,49.0,49.0,53.0,47.0,48.0,50.0,8.0,4.0,2.0,71.3,61.0,68.0,44.9,37.6,-0.5178,5.41,-1.45,0.961,35.35,-3.83,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SIP,2022-08-19,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2023-04-28,49.0,49.0,57.0,46.0,48.0,49.0,18.0,5.74,3.14,60.5,47.0,61.4,75.1,36.9,0.0665,3.41,1.41,0.99,40.04,7.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2022-08-24,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2023-05-03,48.0,48.0,56.0,46.0,47.0,49.0,15.0,5.67,2.64,53.2,50.0,53.2,70.0,40.4,-0.0926,2.86,-1.97,0.99,38.67,4.19,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIP,2022-08-30,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2022-09-27,47.0,47.0,52.0,45.0,46.0,47.0,10.0,5.0,2.0,68.0,40.0,71.0,58.2,40.1,-0.3665,0.52,-0.46,0.99,37.81,-0.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2023-04-19,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2023-12-27,30.0,30.0,34.0,28.0,29.0,30.0,15.0,6.0,2.5,52.9,49.0,53.2,49.6,31.6,-0.3057,0.55,3.29,0.99,54.63,-9.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIP,2023-06-14,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2023-07-12,37.0,37.0,40.0,35.0,36.0,37.0,10.0,5.0,2.0,68.0,40.0,71.0,55.3,53.1,-0.2913,0.86,-2.44,0.99,42.15,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2023-07-19,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2023-10-11,44.0,44.0,51.0,42.0,44.0,45.0,15.0,5.45,2.75,64.7,39.0,68.0,77.4,36.3,0.253,1.1,7.93,0.99,35.1,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2023-07-24,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2024-04-01,46.0,46.0,55.0,44.0,46.0,47.0,18.0,5.07,3.55,61.1,49.0,61.4,82.2,39.8,0.3789,4.48,1.46,0.99,33.49,9.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2023-08-11,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2023-09-08,44.0,44.0,49.0,42.0,44.0,45.0,10.0,5.0,2.0,69.5,45.0,71.0,55.1,42.0,-0.3547,1.06,2.93,0.99,31.09,-1.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2024-01-09,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2024-04-02,48.0,48.0,56.0,46.0,47.0,49.0,15.0,4.97,3.02,63.5,35.0,68.0,77.0,30.3,0.4432,1.97,1.1,0.978,34.63,5.82,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2024-01-18,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2024-09-26,46.0,46.0,53.0,44.0,45.0,47.0,15.0,5.1,2.94,50.0,38.0,53.2,59.2,30.4,-0.1654,0.5,-0.53,0.99,32.81,0.69,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIP,2024-03-13,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2024-06-05,68.0,68.0,78.0,64.0,66.0,68.0,15.0,4.92,3.05,64.7,39.0,68.0,80.7,46.8,0.2659,0.96,5.86,0.99,40.28,12.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2024-04-03,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2024-05-01,64.0,64.0,70.0,61.0,63.0,65.0,10.0,5.0,2.0,70.1,47.0,71.0,51.7,27.2,-0.4836,2.41,-3.25,0.99,34.78,-1.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2024-06-05,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2025-02-12,70.0,70.0,83.0,66.0,69.0,71.0,18.0,5.17,3.48,60.2,46.0,61.4,69.6,14.4,0.1387,6.13,3.21,0.99,40.29,5.56,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2024-11-25,BUY,2,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,"['STOCH_RSI', 'PULLBACK_BUY']",2,20,2024-12-23,65.0,65.0,71.0,61.0,63.0,65.0,10.0,5.0,2.0,76.2,54.0,71.0,52.7,25.6,-0.4399,0.64,0.21,0.99,35.65,-0.76,0,0,0,0,0,0,0,0,1,1,0,0,0,0
SIP,2024-12-16,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2025-08-25,72.0,72.0,85.0,68.0,70.0,72.0,18.0,4.9,3.67,65.0,62.0,61.4,68.2,35.8,0.1701,3.16,3.11,0.99,30.0,4.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2024-12-25,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2025-03-19,72.0,72.0,83.0,69.0,71.0,73.0,15.0,4.57,3.28,65.6,42.0,68.0,66.1,37.5,-0.0436,0.93,-0.13,0.99,25.75,2.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2024-12-27,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2025-01-24,70.0,70.0,77.0,67.0,69.0,71.0,10.0,4.77,2.1,71.0,50.0,71.0,54.5,37.5,-0.1808,1.12,0.73,0.99,25.78,-0.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2025-03-12,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2025-06-04,77.0,77.0,89.0,74.0,76.0,78.0,15.0,4.27,3.52,67.1,47.0,68.0,63.2,38.8,0.064,0.76,3.92,0.99,27.87,3.94,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SIP,2025-03-18,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2025-04-15,75.0,75.0,83.0,72.0,74.0,76.0,10.0,4.84,2.07,71.0,50.0,71.0,52.8,38.0,-0.3001,1.51,-5.46,0.99,26.86,0.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SIP,2025-07-24,BUY,3,BOLLINGER,Mở Band Bollinger,['BOLLINGER'],1,5,2025-07-31,67.0,67.0,71.0,65.0,66.0,68.0,5.0,3.0,1.67,53.7,35.0,58.2,73.9,23.4,0.4441,2.04,5.05,0.99,43.45,9.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SIP,2026-01-29,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2026-10-08,59.0,59.0,67.0,55.0,57.0,59.0,15.0,5.36,2.8,50.5,41.0,53.2,60.8,31.1,0.1423,1.11,4.8,0.99,32.13,3.37,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SIP,2026-02-03,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2026-10-13,64.0,64.0,76.0,61.0,63.0,65.0,18.0,5.54,3.25,62.0,52.0,61.4,74.2,36.1,0.6294,3.03,10.97,0.99,39.74,10.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SIP,2026-02-12,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2026-03-12,59.0,59.0,65.0,56.0,58.0,60.0,10.0,5.0,2.0,68.3,41.0,71.0,53.4,34.7,-0.3237,0.4,-5.09,0.99,39.91,-1.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0
