ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,base_price,current_price,target,stop_loss,entry_lo,entry_hi,reward_pct,risk_pct,rr_ratio,dir_prob,quality_score,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI,strat_PULLBACK_BUY,strat_GOLDEN_CROSS,strat_SUPPORT_BOUNCE,strat_LIQUIDITY_SWEEP,strat_FIB_BOUNCE
PTB,2017-01-11,BUY,3,SUPPORT_BOUNCE,Bật Khỏi Vùng Hỗ Trợ,['SUPPORT_BOUNCE'],1,15,2017-02-01,27.0,27.0,29.0,26.0,26.0,27.0,8.0,2.96,2.71,67.7,49.0,68.0,46.8,13.9,-0.0998,2.51,5.33,0.99,22.57,-1.52,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PTB,2017-02-07,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2017-10-17,29.0,29.0,34.0,28.0,28.0,29.0,18.0,3.16,5.7,57.8,38.0,61.4,72.5,16.5,0.169,5.88,4.9,0.99,27.56,5.89,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTB,2017-02-15,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2017-05-10,30.0,30.0,35.0,30.0,30.0,31.0,15.0,3.01,4.99,63.5,35.0,68.0,78.3,29.7,0.313,1.42,5.29,0.986,25.83,6.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PTB,2017-02-24,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2017-03-24,30.0,30.0,32.0,28.0,29.0,30.0,10.0,4.17,2.4,71.9,53.0,71.0,51.9,34.7,-0.0339,1.24,3.89,0.99,30.94,-1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PTB,2017-02-28,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2017-11-07,31.0,31.0,36.0,30.0,30.0,31.0,15.0,4.33,3.46,50.0,38.0,53.2,62.9,32.3,-0.0591,0.89,0.75,0.99,32.12,3.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PTB,2017-07-31,BUY,3,UPTREND,Uptrend Chắc Chắn,['UPTREND'],1,60,2017-10-23,36.0,36.0,41.0,34.0,35.0,36.0,15.0,4.71,3.19,65.0,40.0,68.0,77.8,29.0,0.2888,1.83,2.51,0.99,34.34,9.49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PTB,2017-08-22,BUY,3,PULLBACK_BUY,Mua Vào Nhịp Điều Chỉnh,['PULLBACK_BUY'],1,20,2017-09-19,35.0,35.0,39.0,33.0,34.0,35.0,10.0,4.5,2.22,69.5,45.0,71.0,53.8,39.3,-0.1687,0.77,-4.59,0.99,28.67,-0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PTB,2017-08-29,BUY,3,FIB_BOUNCE,Bounce Fibonacci 61.8%,['FIB_BOUNCE'],1,20,2017-09-26,35.0,35.0,39.0,33.0,34.0,35.0,10.0,4.49,2.23,64.8,46.0,66.0,53.1,28.7,-0.3157,0.44,1.97,0.99,27.08,-1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PTB,2017-09-13,BUY,3,VOLUME_EXPLOSION,Bùng Nổ Khối Lượng,['VOLUME_EXPLOSION'],1,180,2018-05-23,38.0,38.0,45.0,36.0,37.0,38.0,18.0,4.22,4.26,61.4,50.0,61.4,70.9,28.5,0.1578,3.08,2.4,0.99,25.04,5.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PTB,2017-09-29,BUY,3,STOCH_RSI,Giá Tăng + StochRSI,['STOCH_RSI'],1,180,2018-06-08,38.0,38.0,44.0,37.0,37.0,39.0,15.0,3.54,4.24,50.8,42.0,53.2,60.3,35.6,-0.1053,0.29,0.13,0.99,22.25,0.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0
