ticker,date,signal,tier,primary_strategy,strategy_name,strategies_active,n_signals,hold_days,exit_date,current_price,entry_lo,entry_hi,target,stop_loss,reward_pct,risk_pct,rr_ratio,dir_prob,win_rate_hist,rsi_14,adx_14,macd_histogram,rel_volume,net_foreign_flow_5d,hurst_60d,t25_risk_val,t25_risk_label,garch_sigma,vwap_deviation,strat_PRICE_DOWN_15_MA20,strat_RSI_OVERSOLD,strat_PRICE_DOWN_15_20D,strat_DMI_WAVE,strat_SAR_MACD,strat_BOLLINGER,strat_VOLUME_EXPLOSION,strat_UPTREND,strat_STOCH_RSI
DCM,2021-10-25,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-04,24.3,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.8,30.5,0.0911,1.11,4.3,0.99,10.11,CAO,56.31,5.4,0,0,0,0,0,0,0,1,0
DCM,2021-10-26,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-05,24.54,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.9,29.4,-0.0045,1.3,-3.23,0.99,9.82,CAO,54.72,5.45,0,0,0,0,0,0,0,1,0
DCM,2021-10-27,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-06,24.46,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.3,28.6,-0.0829,0.8,0.5,0.99,9.53,CAO,53.07,4.26,0,0,0,0,0,0,0,1,0
DCM,2021-10-28,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-07,25.85,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,66.3,28.4,-0.0524,1.15,1.43,0.982,10.05,CAO,56.0,8.49,0,0,0,0,0,0,0,1,0
DCM,2021-10-29,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-08,25.69,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,65.1,28.4,-0.0541,0.99,-1.32,0.959,9.75,CAO,54.35,6.67,0,0,0,0,0,0,0,1,0
DCM,2021-11-02,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2022-07-12,26.16,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,66.7,29.2,-0.0326,1.02,0.88,0.964,9.28,CAO,51.71,6.69,0,0,0,0,0,0,0,1,1
DCM,2021-11-03,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-13,25.19,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.1,28.4,-0.1068,1.06,5.58,0.976,9.36,CAO,52.16,2.13,0,0,0,0,0,0,0,1,0
DCM,2021-11-04,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-14,25.35,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,59.9,27.6,-0.1503,1.27,-1.61,0.982,9.09,CAO,50.64,2.31,0,0,0,0,0,0,0,1,0
DCM,2021-11-05,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-15,27.08,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,67.5,27.8,-0.0717,1.65,1.93,0.99,10.02,CAO,55.81,8.21,0,0,0,0,0,0,0,1,0
DCM,2021-11-08,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2021-11-22,28.43,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,71.9,28.9,0.0551,1.01,4.67,0.99,10.32,CAO,57.47,12.44,0,0,0,1,0,0,0,1,0
DCM,2021-11-09,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-19,28.35,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,71.3,30.0,0.1142,1.29,3.46,0.99,10.0,CAO,55.73,10.85,0,0,0,0,0,0,0,1,0
DCM,2021-11-10,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2021-11-24,29.67,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,75.1,31.5,0.2168,1.1,5.06,0.99,10.23,CAO,56.99,14.55,0,0,0,1,0,0,0,1,0
DCM,2021-11-11,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-21,28.7,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,68.0,32.9,0.1947,0.94,7.91,0.99,10.18,CAO,56.7,10.06,0,0,0,0,0,0,0,1,0
DCM,2021-11-12,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-07-22,29.4,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,70.2,34.2,0.2016,0.8,6.99,0.99,10.01,CAO,55.78,12.09,0,0,0,0,0,0,0,1,0
DCM,2021-11-15,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2021-11-29,29.94,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,71.8,35.8,0.2158,0.96,6.73,0.99,9.79,CAO,54.55,12.84,0,0,0,1,0,0,0,1,0
DCM,2021-11-25,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-08-04,28.51,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,57.7,26.4,-0.2902,0.86,4.07,0.983,9.58,CAO,53.39,2.55,0,0,0,0,0,0,0,1,0
DCM,2021-11-26,BUY,2,UPTREND,Uptrend,"['UPTREND', 'STOCH_RSI']",2,180,2022-08-05,29.4,0,0,0,0,-100.0,100.0,-1.0,64.3,59.3,61.3,25.7,-0.2199,1.1,1.52,0.978,9.54,CAO,53.17,5.1,0,0,0,0,0,0,0,1,1
DCM,2021-11-29,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-08-08,29.01,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,58.9,25.0,-0.2012,0.57,3.88,0.99,9.3,CAO,51.81,3.22,0,0,0,0,0,0,0,1,0
DCM,2021-11-30,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-08-09,29.32,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,60.2,25.1,-0.1707,0.99,0.14,0.99,9.05,CAO,50.4,3.76,0,0,0,0,0,0,0,1,0
DCM,2021-12-01,BUY,2,DMI_WAVE,Lướt Sóng DMI,"['DMI_WAVE', 'UPTREND']",2,10,2021-12-15,31.05,0,0,0,0,-100.0,100.0,-1.0,75.0,70.0,66.6,25.8,-0.0433,1.49,10.09,0.99,9.69,CAO,53.99,8.72,0,0,0,1,0,0,0,1,0
DCM,2021-12-02,BUY,3,UPTREND,Uptrend,['UPTREND'],1,180,2022-08-11,30.17,0,0,0,0,-100.0,100.0,-1.0,59.3,59.3,61.2,26.7,-0.0284,0.88,1.93,0.99,9.6,CAO,53.49,4.64,0,0,0,0,0,0,0,1,0
