date,close,proba_fwd_positive_t180,proba_fwd_positive_t60,proba_fwd_positive_t5,proba_fwd_positive_t10,proba_fwd_positive_t20
2016-09-14,32.86,0.0056775776,0.9986773,0.99670213,0.99453366,0.9973953
2016-09-15,32.6,0.0029718773,0.99203765,0.99964476,0.9984206,0.9959617
2016-09-16,32.71,0.0059851,0.99290234,0.9992812,0.9996332,0.9922007
2016-09-19,33.12,0.0017527854,0.9916892,0.996675,0.9976782,0.9971547
2016-09-20,34.16,0.00031830106,0.0076642456,0.9958591,0.99131304,0.997477
2016-09-21,34.98,0.002949909,0.0012518085,0.99540114,0.9964694,0.9864508
2016-09-22,35.09,0.0017271971,0.00093675754,0.99829406,0.9950525,0.9971987
2016-09-23,35.5,0.000681212,0.00022702455,0.9957048,0.99348676,0.9921257
2016-09-26,35.45,0.0014418227,0.0009510942,0.9985221,0.016136408,0.99411005
2016-09-27,35.86,0.0028865517,0.00022723395,0.9956226,0.9870228,0.012708592
2016-09-28,36.23,0.0027976658,0.0003530387,0.9886085,0.986986,0.0017837579
2016-09-29,37.88,0.002681807,0.002094472,0.009054366,0.011815236,0.0054894304
2016-09-30,36.74,0.0010661829,0.0017228674,0.9865422,0.9839034,0.0027806207
2016-10-03,37.0,0.00042456939,0.0022804965,0.013846065,0.0085153,0.0006846465
2016-10-04,37.05,0.00017323365,0.0022513203,0.98884434,0.0031096528,0.00046989453
2016-10-05,37.31,0.00038572095,0.0021889731,0.009151285,0.0021417018,0.0024970972
2016-10-06,36.74,0.00029050105,0.0010323097,0.9865718,0.005855232,0.00064404553
2016-10-07,36.94,0.00010343782,0.00054662075,0.008707947,0.0020169895,0.002408528
2016-10-10,35.17,0.00021671838,0.0035058667,0.99004596,0.98902684,0.003922099
2016-10-11,37.52,0.001737346,0.00045267536,0.0055419407,0.0011620949,0.00072868686
2016-10-12,36.74,0.00056525954,0.0011183061,0.0065599442,0.008433297,0.0011540651
2016-10-13,37.0,0.00038556597,0.00050780474,0.00022222514,0.00060585135,0.000629698
2016-10-14,36.89,0.00047490295,0.0016076152,0.0013270046,0.0008083543,0.0005639602
2016-10-17,36.21,0.0002301481,0.0018772224,0.0016385146,0.0023866768,0.0043763863
2016-10-18,35.69,0.00031997048,0.00048832706,0.0029299296,0.0033379935,0.0025849605
2016-10-19,36.01,0.00044898214,0.0014973447,0.0012354879,0.0015800176,0.0034481038
2016-10-20,35.95,0.0007893043,0.0021303226,0.000354722,0.0042708353,0.008871938
2016-10-21,35.95,0.00067560584,0.0031140582,0.004256674,0.003315806,0.0044261566
2016-10-24,35.48,0.00095116714,0.00074292405,0.0011442498,0.0008943003,0.011661141
2016-10-25,35.59,0.00055877195,0.00039552353,0.0005295433,0.0036336556,0.9856286
2016-10-26,35.28,0.0023391363,0.00050514203,0.0048840865,0.013953801,0.98487145
2016-10-27,35.33,0.0006507427,0.0008378253,0.007321711,0.99042296,0.9891362
2016-10-28,35.43,0.00069879356,0.00065341813,0.0042901263,0.995239,0.017481746
2016-10-31,34.39,0.0045973975,0.0016285946,0.998889,0.9996859,0.99069583
2016-11-01,34.65,0.0069669387,0.00016574204,0.99580175,0.9990176,0.00502892
2016-11-02,34.34,0.0032502678,0.00017060612,0.99700505,0.9994369,0.013747415
2016-11-03,34.03,0.9491611,0.00024952687,0.99968636,0.99966645,0.9936318
2016-11-04,34.23,0.015538957,0.00081167644,0.9971263,0.9978429,0.98205006
2016-11-07,35.07,0.0032443996,0.00023886011,0.009301757,0.015253992,0.004738431
2016-11-08,35.28,0.0076992456,0.0011407194,0.0107869385,0.99510926,0.0006000695
2016-11-09,34.96,0.9852961,0.00086105283,0.9950523,0.99376017,0.0009717298
2016-11-10,35.43,0.9667272,0.0009280638,0.0062544164,0.99235183,0.00040205038
2016-11-11,35.48,0.013743845,0.0016705825,0.0020620958,0.007142272,0.00020864003
2016-11-14,34.91,0.98969394,0.00062120217,0.9906427,0.9847652,0.0003206435
2016-11-15,35.02,0.99528426,0.00049967266,0.9955584,0.008181032,0.00073077664
2016-11-16,35.07,0.9843434,0.0008088348,0.99627614,0.013571281,0.0013884862
2016-11-17,35.02,0.9553632,0.00096779154,0.99678814,0.98708934,0.00028968928
2016-11-18,35.02,0.026104292,0.0008654382,0.9980421,0.9925016,0.000356915
2016-11-21,35.07,0.010732833,0.001758592,0.9953164,0.011210824,0.0023541017
2016-11-22,35.8,0.00029534404,0.00042257656,0.005329525,0.0005698873,0.0021443132
2016-11-23,35.75,0.00063984876,0.0022008847,0.011110115,0.0006037951,0.00039676428
2016-11-24,35.54,0.00037436263,0.0013682989,0.9886869,0.0017370922,0.00016857269
2016-11-25,35.43,0.005541899,0.00081762543,0.006539206,0.0010757631,8.0585116e-05
2016-11-28,35.43,0.010826407,0.0008489034,0.002651533,0.0005116106,2.2351085e-05
2016-11-29,33.61,0.9894531,0.00017295108,0.9903688,0.9961959,0.0012539679
2016-11-30,33.3,0.99709296,0.00036543302,0.9947978,0.9959495,0.006149535
2016-12-01,35.59,0.018013105,0.0011020862,0.00052986393,0.0036491929,5.2069616e-05
2016-12-02,35.38,0.0029992315,0.0007914591,0.0004067398,0.00032561738,0.00013867197
2016-12-05,34.65,0.022037309,0.00022871637,0.0030661733,0.0032044293,0.0004460761
2016-12-06,34.86,0.97435045,0.0022211233,0.0005605895,0.00022130599,0.0010611422
2016-12-07,34.03,0.99800617,0.00029300665,0.0033088683,0.006305867,0.00042868243
2016-12-08,33.87,0.99698323,0.00019092819,0.0095030945,0.981262,0.0004640602
2016-12-09,34.39,0.99792826,0.00041889888,0.00027997492,0.006180064,4.339992e-05
2016-12-12,34.39,0.99054,0.00010693955,0.00069168984,0.0019207499,6.698931e-05
2016-12-13,33.87,0.99253744,8.347956e-05,0.0025429826,0.003028218,0.00011091135
2016-12-14,33.87,0.99778134,0.0003176732,0.0013573037,0.002906384,0.00017357178
2016-12-15,33.56,0.9993709,0.00015983541,0.9880741,0.0025025907,0.0002418961
2016-12-16,33.45,0.9967218,5.5817924e-05,0.9839409,0.0034428989,0.00066147203
2016-12-19,33.82,0.9974694,5.0876097e-05,0.0011255537,0.0018386679,0.000120062956
2016-12-20,33.14,0.99876523,7.1017916e-05,0.004363952,0.9806582,0.0011900148
2016-12-21,33.87,0.9991234,0.00011975423,0.0003357076,0.0024633738,0.0017220024
2016-12-22,34.3,0.9900553,0.00075693685,0.0006817686,0.0023156737,0.0016501836
2016-12-23,33.49,0.99789715,9.908024e-05,0.0054140002,0.0043226536,0.00034465728
2016-12-26,33.01,0.99851733,4.192689e-05,0.00795447,0.010325647,0.00041902412
