date,close,proba_fwd_positive_t180,proba_fwd_positive_t60,proba_fwd_positive_t5,proba_fwd_positive_t10,proba_fwd_positive_t20
2016-09-26,6.15,0.9996505,0.0022549606,0.998681,0.9961915,0.99513644
2016-09-27,6.19,0.9998135,0.0010685821,0.9976712,0.9909614,0.9893394
2016-09-28,6.32,0.9994986,0.0011624316,0.99547136,0.00023490479,0.00024464392
2016-09-29,6.29,0.9996426,0.0006239301,0.99031115,0.00059017807,0.00032446955
2016-09-30,6.29,0.9996543,0.0015267194,0.0069118524,0.00041925404,0.0004198684
2016-10-03,6.32,0.9997453,0.00033240425,0.0014676081,0.0001038143,0.00038358622
2016-10-04,6.37,0.99972624,0.0008374489,0.0002287192,0.00020844955,0.0016755251
2016-10-05,6.39,0.9970879,0.0010199351,0.0008434223,0.00039434174,0.0005748506
2016-10-06,6.32,0.99992085,0.00199508,0.00027386055,0.0010853766,0.0002557332
2016-10-07,6.29,0.99990106,0.0006445739,0.0005863796,0.99589276,0.00079687685
2016-10-10,6.29,0.99982303,0.0010893756,0.0011874355,0.003953933,0.0013457591
2016-10-11,6.3,0.9995223,0.0015373358,0.00056145544,0.000118437354,8.062309e-05
2016-10-12,6.24,0.9995534,0.00052562944,0.99629116,0.00071417674,0.0015809061
2016-10-13,6.29,0.99988294,0.0002089046,0.00047727663,0.00054390315,0.0007921635
2016-10-14,6.27,0.9997002,0.0005080599,0.99469465,0.00024233079,0.00021735908
2016-10-17,6.26,0.9998754,0.0013792298,0.0022279762,0.0008646671,0.0006094827
2016-10-18,6.23,0.9996468,0.005693174,0.99591005,0.0011680957,0.00023579632
2016-10-19,6.27,0.99965024,0.0020109084,0.00066429947,0.0002679614,0.00026788708
2016-10-20,6.27,0.9998103,0.0009825011,0.0025549338,0.0010703314,0.00064921635
2016-10-21,6.36,0.9996394,0.0010446562,0.00049714453,2.9363723e-06,0.00023314675
2016-10-24,6.23,0.99891496,0.003024857,0.000748219,0.00038511597,0.0001247184
2016-10-25,6.24,0.99986696,0.001732232,3.3972454e-05,0.0003068191,0.00068668526
2016-10-26,6.14,0.9998209,0.0023278256,0.00030466123,7.687021e-05,0.00027382633
2016-10-27,6.14,0.9998305,0.0027771904,0.0034334671,0.00043560023,0.0001368872
2016-10-28,6.14,0.999879,0.0022896184,0.0015462539,4.379601e-05,0.00039444605
