date,close,proba_fwd_positive_t180,proba_fwd_positive_t60,proba_fwd_positive_t5,proba_fwd_positive_t10,proba_fwd_positive_t20
2018-10-26,6.81,0.0022298289,0.007707779,0.010853187,0.006143683,0.004302267
2018-10-29,6.75,0.005582336,0.003413009,0.007099752,0.0041939076,0.0023715454
2018-10-30,6.58,0.00808199,0.011338631,0.017359626,0.01160086,0.0039616567
2018-10-31,6.5,0.0045002955,0.0032224827,0.9799034,0.0010210328,0.005226922
2018-11-01,6.51,0.002380582,0.0011892499,0.98725885,0.0035609638,0.0035446773
2018-11-02,6.64,0.0010275234,0.001342248,0.0035277405,0.00014032936,0.0011986684
2018-11-05,6.62,0.0010404667,0.0006289944,0.0012523982,0.0005158419,0.0019610175
2018-11-06,6.51,0.0014510674,0.0012525105,0.0030288182,0.0018302161,0.003914965
2018-11-07,6.58,0.0010620119,0.0024738312,0.0018013117,0.00014662661,0.007276839
2018-11-08,6.58,0.00024033974,0.004587976,0.0034300114,0.0013745321,0.0015320407
2018-11-09,6.5,0.00038791724,0.004167594,0.004285218,0.008339828,0.0015580234
2018-11-12,6.34,0.0032818455,0.008009322,0.014917284,0.008334312,0.01694261
2018-11-13,5.94,0.010139845,0.99395484,0.9870623,0.9810876,0.9822578
2018-11-14,5.7,0.00667498,0.99932516,0.9976688,0.9965113,0.9877329
2018-11-15,5.54,0.006866115,0.99920434,0.9968645,0.9938076,0.98149776
2018-11-16,5.93,0.0027334148,0.97924894,0.98789877,0.9905357,0.9790415
2018-11-19,6.12,0.0004636585,0.011798924,0.0026531809,0.99231166,0.005664131
2018-11-20,6.03,0.0013165653,0.014465597,0.0066549177,0.99839044,0.0024281715
2018-11-21,5.99,0.0009396851,0.02074692,0.9808121,0.98846835,0.0025561603
2018-11-22,6.1,0.00095704175,0.9844631,0.013053621,0.014496235,0.0024280422
2018-11-23,6.0,0.00094342243,0.96766114,0.009144209,0.9914997,0.0015085335
2018-11-26,6.04,0.0005962458,0.9832411,0.9922138,0.9800802,0.0025063704
2018-11-27,5.98,0.00038051954,0.025464525,0.99162346,0.021857016,0.008523037
2018-11-28,6.01,0.0004712815,0.97617096,0.9882609,0.98302966,0.002871688
2018-11-29,5.99,0.0005086389,0.9716271,0.9961189,0.99347925,0.0039568185
2018-11-30,5.94,0.0012129188,0.9855605,0.9954987,0.99234444,0.9621266
2018-12-03,6.34,0.0005853536,0.00896405,0.0036497668,0.0061763898,0.0007753275
2018-12-04,6.28,0.00096319255,0.0049420195,0.004810565,0.0031497756,0.004354763
2018-12-05,6.18,0.0012346726,0.0036455141,0.0052422024,0.0027750083,0.0012798388
2018-12-06,6.04,0.00069607573,0.02227722,0.9887567,0.0017681706,0.0024046975
2018-12-07,6.06,0.00048446725,0.98513794,0.0030880622,0.00035063125,0.0009777872
2018-12-10,6.07,0.00079925533,0.9958663,0.0005895214,0.00046729512,0.0007095649
2018-12-11,5.98,0.00048890203,0.99348795,0.0024155993,0.0046863686,0.0011472256
2018-12-12,6.05,0.000610661,0.9984767,0.0014676207,0.0011446696,0.0015712109
2018-12-13,6.06,0.0006388537,0.99347985,0.0006643701,0.0038440516,0.0027925821
2018-12-14,5.98,0.001033981,0.99462056,0.0023836836,0.984568,0.0026914403
2018-12-17,5.84,0.0030677042,0.9970702,0.0035315307,0.011036911,0.008620637
2018-12-18,5.82,0.00033791162,0.99852765,0.005375999,0.0018056416,0.010113026
2018-12-19,5.74,0.0019169179,0.9978123,0.010854355,0.0056225713,0.99106616
2018-12-20,5.75,0.0007134526,0.9967637,0.98625374,0.007436689,0.99607736
2018-12-21,5.81,0.00063778274,0.99524814,0.9874478,0.007648454,0.9896255
2018-12-24,5.74,0.00096394174,0.990917,0.009024389,0.007234089,0.9946021
2018-12-25,5.69,0.0010262937,0.9991036,0.012986402,0.9852048,0.9952437
2018-12-26,5.7,0.0006277852,0.98324364,0.9891454,0.9793915,0.99912494
2018-12-27,5.84,0.00035395974,0.97392523,0.007994901,0.008593757,0.9962741
2018-12-28,6.0,0.0006635911,0.013661338,0.0028852634,0.004518683,0.008051458
2019-01-02,5.58,0.0037873928,0.99573743,0.9952302,0.996256,0.99912864
2019-01-03,5.58,0.001286428,0.9895347,0.99844944,0.9953685,0.99905473
2019-01-04,5.74,0.00062388193,0.98535526,0.997584,0.99937063,0.99922
2019-01-07,5.72,0.0021587189,0.018893069,0.9992618,0.9992918,0.9984725
2019-01-08,5.64,0.0013427084,0.9736129,0.99788886,0.99728274,0.9984048
2019-01-09,5.72,0.0010418826,0.018468384,0.9916637,0.99725133,0.9947391
2019-01-10,5.74,0.005033083,0.0053415834,0.004921128,0.9985398,0.996539
2019-01-11,5.78,0.0015114617,0.0023935088,0.011584125,0.9971208,0.99645126
2019-01-14,5.76,0.00555083,0.0011766657,0.9939083,0.99740463,0.99871874
2019-01-15,5.78,0.00225901,0.00019678421,0.99530894,0.9970487,0.99903464
2019-01-16,5.78,0.003056789,0.00037622196,0.9980592,0.9963008,0.9978649
2019-01-17,5.72,0.0043251356,0.00035414402,0.99799573,0.9986525,0.9987379
2019-01-18,5.76,0.0023400744,0.0007480351,0.9957633,0.99889874,0.99935883
2019-01-21,5.87,0.0012069892,0.00016655524,0.9895921,0.99523085,0.9979042
2019-01-22,5.96,0.0013169151,0.00014832207,0.008560835,0.9963392,0.9953111
2019-01-23,5.94,0.0016356916,0.00016617325,0.01268285,0.99862766,0.9992601
2019-01-24,5.93,0.000733869,7.851841e-05,0.9968646,0.9922815,0.99923706
2019-01-25,5.93,0.000826112,0.00012570617,0.99351805,0.99353844,0.9984837
2019-01-28,5.94,0.0010167728,0.0002757635,0.997308,0.9913454,0.99771786
2019-01-29,5.94,0.00146194,0.0008245737,0.9971716,0.010768362,0.9970036
2019-01-30,5.94,0.00023135949,0.00032553173,0.9979341,0.004821908,0.99864215
2019-01-31,6.04,0.00015394035,0.0002702848,0.9879209,0.009961551,0.9874154
2019-02-01,6.04,6.938448e-05,2.6199285e-05,0.0050408277,0.008551605,0.019649616
2019-02-11,6.07,0.0001668547,3.1031046e-05,0.009275402,0.9821264,0.005521496
2019-02-12,6.16,0.0001200095,0.0002936465,0.0017049506,0.0047685443,0.00886307
2019-02-13,6.18,0.00017968175,5.119908e-05,0.0023215604,0.010334725,0.0052851127
2019-02-14,6.1,0.00014318216,0.00011320188,0.0062703243,0.0060379934,0.9906042
2019-02-15,6.02,0.00010105551,5.6138106e-05,0.011443929,0.009769431,0.9978556
2019-02-18,6.06,0.000103062506,0.00054942997,0.99021405,0.003156385,0.9948696
2019-02-19,5.94,0.00021504001,0.001029797,0.99355054,0.99519,0.9979007
2019-02-20,5.88,0.00021451515,0.001598429,0.9979114,0.9953166,0.9983088
2019-02-21,5.9,9.076223e-05,0.0004056001,0.99274725,0.99841964,0.9895169
2019-02-22,5.96,0.00014239506,8.7412925e-05,0.9932997,0.9880242,0.9945056
2019-02-25,6.14,0.0001975859,0.00020620391,0.00894784,0.008897862,0.0014777629
2019-02-26,6.07,0.00023048144,0.00039179873,0.99203956,0.9925216,0.002853576
2019-02-27,6.06,0.00012594553,0.00073013135,0.99914765,0.99820054,0.004151096
2019-02-28,5.94,0.00021487892,0.0006848204,0.9962579,0.9972204,0.9873246
2019-03-01,6.02,0.0003638562,0.0023410756,0.009756326,0.98899615,0.0029454653
2019-03-04,6.02,0.00078300445,0.002036456,0.01582226,0.99395156,0.0024402507
2019-03-05,6.08,0.00074468827,0.0005407623,0.9949085,0.99515885,0.0017312041
2019-03-06,6.08,0.0008136922,0.00042952917,0.99700445,0.98983836,0.00056109886
2019-03-07,6.08,0.00025821952,0.0005107703,0.99803656,0.99473155,0.00010324911
2019-03-08,6.02,0.00034571398,0.0004175183,0.9916393,0.98990005,0.0016810537
2019-03-11,6.02,0.0005298905,0.00025647695,0.99147874,0.0045175897,0.0030478132
2019-03-12,6.12,0.00083149725,0.00031404253,0.99131846,0.0023516896,0.00042820335
2019-03-13,6.14,0.0006717168,0.00017265962,0.99186146,0.0021086761,0.00028341147
2019-03-14,6.12,0.0004582513,0.00054960937,0.988246,0.0055120336,0.00017127911
2019-03-15,6.3,0.00019871384,2.6558788e-05,0.0005738857,0.0009390228,0.00070696085
