date,close,proba_fwd_positive_t180,proba_fwd_positive_t60,proba_fwd_positive_t5,proba_fwd_positive_t10,proba_fwd_positive_t20
2018-04-26,11.02,0.008633895,0.018642737,0.93276185,0.9449419,0.026873207
2018-04-27,11.57,0.0042639603,0.010236812,0.924901,0.956466,0.019581854
2018-05-02,11.32,0.003934691,0.014217406,0.9325251,0.95519257,0.015950311
2018-05-03,11.44,0.0046414803,0.009358564,0.9429324,0.9480091,0.015900519
2018-05-04,11.62,0.0025465423,0.0038948357,0.9231622,0.92892325,0.007336288
2018-05-07,11.94,0.0036725965,0.004395605,0.84498626,0.8003246,0.005599122
2018-05-08,12.45,0.002764326,0.00443499,0.71397245,0.045274526,0.005554566
2018-05-09,12.81,0.002472976,0.0046534156,0.11129249,0.015609704,0.0070026414
2018-05-10,12.69,0.00308592,0.0038123075,0.08549253,0.046898916,0.009152816
2018-05-11,12.69,0.002625512,0.002608559,0.08147396,0.013029735,0.009604616
2018-05-14,12.62,0.0027481553,0.0032117395,0.046843212,0.015704814,0.006958703
2018-05-15,12.69,0.0021590332,0.0028883119,0.030646762,0.012979266,0.0064113108
2018-05-16,12.45,0.0017759714,0.0041027106,0.054586962,0.03088082,0.010626165
2018-05-17,12.13,0.0018099069,0.0026802756,0.09432508,0.038931362,0.016160976
2018-05-18,12.44,0.0014121372,0.0023517804,0.074678175,0.050927117,0.012233298
2018-05-21,12.34,0.0012565827,0.0018445388,0.070410505,0.061398536,0.016961632
2018-05-22,11.51,0.0022782898,0.023859698,0.099191025,0.121508636,0.014237716
2018-05-23,11.2,0.00292778,0.017116368,0.117264226,0.8297024,0.016257033
2018-05-24,11.57,0.0020403322,0.0027639421,0.11313186,0.15867577,0.01408184
2018-05-25,11.39,0.0018055299,0.003233505,0.08940256,0.90529996,0.020288143
2018-05-28,10.6,0.0042160465,0.02171365,0.87130433,0.951839,0.89528155
2018-05-29,10.6,0.0032211277,0.007601465,0.95053554,0.9685893,0.87708855
2018-05-30,10.95,0.003335713,0.004100515,0.8866781,0.9279764,0.022478668
2018-05-31,11.07,0.0020934618,0.0068101953,0.80906934,0.9223065,0.011298792
2018-06-01,11.32,0.001562246,0.009402889,0.8483809,0.7737362,0.011378347
2018-06-04,11.44,0.0015655452,0.0055963616,0.71358424,0.06468038,0.0062519
2018-06-05,11.47,0.0017079113,0.0037992606,0.18583225,0.045386296,0.00431662
2018-06-06,11.47,0.0013552448,0.004518814,0.16481969,0.015390273,0.0036995064
