date,close,proba_fwd_positive_t180,proba_fwd_positive_t60,proba_fwd_positive_t5,proba_fwd_positive_t10,proba_fwd_positive_t20
2017-12-08,104.72,0.9997439,0.9984244,0.9991641,0.99977225,0.9998524
2017-12-11,107.47,0.99953365,0.999566,0.99612314,0.9999565,0.9999567
2017-12-12,108.04,0.9988174,0.99841774,0.99744534,0.99991167,0.9999597
2017-12-13,108.44,0.9997303,0.9985844,0.99791104,0.9999492,0.99997365
2017-12-14,108.04,0.99988484,0.998938,0.9999043,0.9999778,0.9999919
2017-12-15,112.57,0.9998468,0.9996282,0.996241,0.9999198,0.99998
2017-12-18,114.19,0.99975914,0.999877,0.013572398,0.9989942,0.99985445
2017-12-19,116.14,0.9989814,0.99964476,0.011169427,0.99772245,0.99985087
2017-12-20,115.57,0.9989844,0.99973685,0.01202423,0.9993426,0.99998045
2017-12-21,113.22,0.99985385,0.9996675,0.999574,0.9995659,0.9999968
2017-12-22,112.74,0.9999393,0.9980683,0.99980146,0.99981064,0.999998
2017-12-25,114.19,0.99989057,0.9998281,0.9997105,0.9999702,0.99999535
2017-12-26,115.81,0.9995166,0.9998964,0.9964399,0.99929047,0.99997747
2017-12-27,115.41,0.9993413,0.99969876,0.99749786,0.99978906,0.99998784
2017-12-28,117.43,0.9996892,0.99971944,0.9983071,0.9993919,0.99997973
2017-12-29,118.89,0.99864453,0.9994135,0.9830361,0.9955989,0.9999409
2018-01-02,119.46,0.9979152,0.99981135,0.011423728,0.999233,0.9998585
2018-01-03,120.11,0.9992495,0.99974686,0.013827696,0.99929786,0.99977964
2018-01-04,120.59,0.9993019,0.9998807,0.9873912,0.99930036,0.99991775
2018-01-05,120.59,0.9982615,0.99981767,0.99385613,0.999424,0.99952495
2018-01-08,120.27,0.99968386,0.99993145,0.99931836,0.999902,0.9999542
2018-01-09,119.46,0.99996877,0.99994147,0.9999405,0.99999094,0.99998975
2018-01-10,118.73,0.99995005,0.99996614,0.999997,0.9999814,0.9999976
2018-01-11,124.64,0.99964106,0.99988604,0.99973565,0.9997012,0.999808
2018-01-12,125.94,0.9968215,0.9999654,0.99697185,0.99840987,0.9981877
2018-01-15,130.31,0.9967032,0.99994206,0.995883,0.9932835,0.9994702
2018-01-16,130.8,0.9901861,0.9999355,0.9912574,0.99214137,0.99908054
2018-01-17,129.58,0.9991123,0.9998752,0.99767643,0.99954295,0.9999753
2018-01-18,132.74,0.9904474,0.9992311,0.9994647,0.9972518,0.9999248
2018-01-19,141.97,0.0145871835,0.99407333,0.9977552,0.01515354,0.99840635
2018-01-22,151.3,0.0052996976,0.98318845,0.9904833,0.0044850367,0.99768436
2018-01-25,161.85,0.0006942611,0.00792409,0.02494512,0.004813728,0.9972699
2018-01-26,154.14,0.0006377657,0.0072273663,0.9795196,0.013617153,0.99949133
2018-01-29,153.74,0.0016241558,0.008700381,0.009350642,0.99477804,0.99988914
2018-01-30,158.2,0.0013407634,0.01072342,0.0073588667,0.995782,0.99967635
2018-01-31,156.58,0.0005439099,0.0075863944,0.005198075,0.99597687,0.99951136
2018-02-01,155.77,0.0016589336,0.01683619,0.005844777,0.9991736,0.99984324
2018-02-02,157.79,0.00013674852,0.9702922,0.008451715,0.9997795,0.9997633
2018-02-05,150.09,0.0006733452,0.98433405,0.9880745,0.9989367,0.99940217
2018-02-06,139.62,0.0039239675,0.996201,0.9981494,0.9999728,0.9999697
2018-02-07,149.36,0.0009634037,0.9913094,0.9979538,0.9999567,0.99968934
2018-02-08,149.28,0.00022287744,0.9893519,0.997124,0.9999143,0.99944335
2018-02-09,150.09,0.00059293373,0.9928924,0.99784887,0.99996173,0.9998934
2018-02-12,159.74,0.00057471247,0.010669052,0.025829628,0.99948967,0.99897385
2018-02-13,161.44,0.0002742044,0.0030628168,0.99161655,0.9995228,0.99925905
2018-02-21,161.44,0.00043648435,0.004168522,0.9974045,0.999861,0.99958926
2018-02-22,158.2,0.001208014,0.0020596285,0.9991578,0.999905,0.99963045
2018-02-23,158.2,0.0015459086,0.0010745483,0.999681,0.9999378,0.9996911
2018-02-26,158.28,0.0032306875,0.0006635652,0.9991543,0.9999703,0.99986756
2018-02-27,163.07,0.00046539647,0.0028090696,0.997359,0.9999653,0.999796
2018-02-28,162.26,0.0005944516,0.0016580666,0.99911684,0.99961996,0.99992347
2018-03-01,162.66,0.00017660263,0.0011587958,0.9989441,0.9992791,0.99938226
2018-03-02,163.88,7.134264e-05,4.570298e-05,0.9959031,0.9933576,0.9990601
2018-03-05,164.69,3.9691735e-05,3.0777504e-05,0.9875322,0.9924218,0.99762505
2018-03-06,170.21,3.2324184e-05,2.043485e-05,0.008161172,0.0089051025,0.9949275
2018-03-07,168.34,1.2780208e-05,2.1405005e-05,0.0062760613,0.0052983076,0.99664813
2018-03-08,169.56,2.0119425e-05,2.098916e-05,0.0012679839,0.008985892,0.99681145
2018-03-09,169.56,1.6229735e-05,1.639807e-05,0.0019387281,0.0035140354,0.99700695
2018-03-12,170.29,1.9084131e-05,4.1962412e-05,0.0012616683,0.98770404,0.99225473
2018-03-13,167.12,9.541073e-05,8.238592e-05,0.010712298,0.99896765,0.9983589
2018-03-14,167.53,0.000115142786,6.9876834e-05,0.0076133916,0.99928194,0.99891937
2018-03-15,166.72,0.00022226901,4.1549403e-05,0.9935999,0.9987112,0.99892896
2018-03-16,165.5,9.434163e-05,5.3733565e-05,0.999166,0.99894005,0.99888045
2018-03-19,168.34,6.3727086e-05,5.502781e-06,0.99693966,0.9934862,0.99471396
2018-03-20,166.23,5.9710183e-05,3.1844553e-05,0.9966149,0.9982438,0.99619365
2018-03-21,164.69,8.8714034e-05,3.8884923e-06,0.9968532,0.9968496,0.990831
2018-03-22,169.48,3.396248e-05,1.0060212e-05,0.9948913,0.9958217,0.004681518
2018-03-23,169.07,3.209299e-05,4.165847e-05,0.99678135,0.99735606,0.003285855
2018-03-26,176.78,2.8910143e-05,9.269288e-06,0.9903876,0.98934,0.0002540241
2018-03-27,180.1,1.17933905e-05,1.41947885e-05,0.9804277,0.0048093237,0.0009957175
2018-03-28,182.54,1.726373e-05,2.3573135e-05,0.016011477,0.001081759,0.0010887308
2018-03-29,180.1,9.638292e-06,1.8106579e-05,0.0031572313,0.0006448725,0.0006619668
2018-03-30,181.65,1.7184704e-05,1.4339842e-05,0.003990398,0.0012901863,0.0022042633
2018-04-02,185.05,2.5053932e-05,7.5778844e-05,0.0013785884,0.00057462294,0.0008245336
2018-04-03,182.54,1.6669359e-05,1.6879992e-05,0.0011816488,0.00048809504,0.00097635976
2018-04-04,179.29,1.4852441e-05,1.6757469e-05,0.0011934186,0.0011430837,0.0014677577
2018-04-05,176.86,5.5966895e-05,2.0291516e-05,0.0020609382,0.0015328637,0.0024598797
2018-04-06,176.86,4.6086105e-05,2.3226674e-05,0.0021901035,0.0013467271,0.0035743485
2018-04-09,176.86,3.3096512e-05,2.4879599e-05,0.0008975694,0.0020113478,0.0024856995
2018-04-10,176.05,4.031661e-05,6.749416e-06,0.0007524169,0.0070384494,0.0042683035
2018-04-11,172.8,0.00014195974,6.46954e-05,0.0012228587,0.0026937758,0.002134246
2018-04-12,170.37,0.00040397112,2.9966155e-05,0.002160882,0.003593029,0.0029250192
2018-04-13,171.83,0.00016666041,3.688825e-05,0.0007857577,0.0008050056,0.0004182894
2018-04-16,171.83,6.405475e-05,2.7372711e-05,0.0008295975,0.00072786136,4.4498185e-05
2018-04-17,170.37,0.0002548992,3.3049978e-06,0.0015679984,0.00023602687,5.751629e-05
2018-04-18,170.21,0.000305653,6.2864005e-06,0.00078408973,0.0007284432,2.976034e-05
2018-04-19,159.82,4.3119886e-05,0.00064902764,0.0037763212,0.0033813398,0.00022436718
2018-04-20,158.77,7.4674484e-05,0.0002580084,0.0018537774,0.0047557233,0.0004677514
2018-04-23,159.82,1.1618306e-05,0.0005430984,0.0021277163,0.0052604354,0.0002501815
