date,equity
2016-11-08,100000000.0
2017-04-12,100034229.0
2018-03-19,102629465.0
2018-10-11,102184489.0
2019-10-17,106351704.0
2021-01-22,107493931.0
2021-01-28,107195537.0
2021-07-08,107153600.0
2021-07-19,107055895.0
2022-05-16,108161529.0
2022-08-25,108006700.0
2022-08-31,107821508.0
2022-10-03,107519507.0
2023-09-29,108163008.0
2024-01-11,107867289.0
2025-01-14,108153203.0
2025-07-30,107830355.0
2025-08-20,107651045.0
2026-02-11,107644572.0
