date,equity
2016-07-14,100000000.0
2017-02-13,100263255.0
2017-03-03,100130567.0
2017-04-13,100578061.0
2017-12-27,103458193.0
2018-01-31,104463817.0
2018-02-22,104617453.0
2018-11-08,102986530.0
2019-03-01,102914424.0
2019-07-30,102740809.0
2020-04-20,101952347.0
2020-06-24,101707567.0
2020-08-12,101580688.0
2020-09-18,101716005.0
2020-10-08,101824776.0
2020-10-23,102093009.0
2020-11-09,101994325.0
2021-08-02,109959312.0
2021-12-07,109873564.0
2022-10-20,108352654.0
2023-07-06,108555454.0
2024-03-27,110213496.0
2024-12-16,110069013.0
2025-02-28,110151711.0
2025-03-17,110614845.0
2025-04-01,110779010.0
2025-12-23,113147315.0
2026-02-06,113130644.0
