date,equity
2016-09-14,100000000.0
2016-12-15,100023280.0
2017-04-07,99986950.0
2017-05-17,100688684.0
2017-07-05,100913597.0
2017-08-15,100918212.0
2017-11-16,100987286.0
2018-10-05,101003681.0
2018-10-24,100725844.0
2018-12-24,100679484.0
2018-12-26,100655520.0
2019-11-13,101020606.0
2019-11-25,101057993.0
2020-06-12,100978804.0
2020-10-21,100798855.0
2021-09-07,101692264.0
2021-12-14,101668300.0
2022-01-17,101549177.0
2022-08-19,101491570.0
2022-09-27,101266370.0
2023-10-26,100748735.0
2024-03-19,100593107.0
2024-06-27,100791914.0
2025-03-10,100633923.0
2025-04-03,100356394.0
2025-06-23,100265416.0
2025-12-18,100241452.0
2026-01-28,100217488.0
2026-02-02,100181578.0
