date,equity
2016-10-05,100000000.0
2017-02-13,100035491.0
2017-03-02,99736422.0
2017-11-23,101090855.0
2018-08-20,101456922.0
2018-10-04,101448710.0
2019-03-26,101296779.0
2019-11-14,101197756.0
2020-08-07,101425717.0
2021-05-31,105816027.0
2021-06-21,105546227.0
2022-03-18,104743031.0
2022-08-12,104672088.0
2023-05-10,104478816.0
2023-08-14,104804345.0
2024-05-09,105318926.0
2025-05-29,105739253.0
2026-03-24,106380116.0
