date,equity
2016-09-14,100000000.0
2017-06-14,99871010.0
2018-03-20,99663128.0
2018-04-18,100052051.0
2019-01-04,100641187.0
2019-06-19,100410992.0
2020-06-09,100872843.0
2020-06-24,100698985.0
2021-03-15,101399590.0
2021-07-08,101019550.0
2022-05-20,105016471.0
2022-09-22,105030585.0
2023-01-10,104949298.0
2023-06-08,104912483.0
2023-07-26,105441602.0
2023-08-01,105454438.0
2023-08-03,105385376.0
2023-08-07,105479984.0
2023-08-09,105491387.0
2023-08-11,105436090.0
2023-08-15,105422610.0
2023-09-05,105383068.0
2023-09-07,105440015.0
2023-09-11,105286943.0
2023-09-13,105242510.0
2023-09-15,105198278.0
2024-02-26,105451719.0
2024-02-28,105467305.0
2024-03-04,105367097.0
2024-03-06,105408450.0
2024-03-08,105301412.0
2024-03-12,105283112.0
2024-03-14,105143387.0
2024-03-18,105114477.0
2024-03-20,104990084.0
2024-03-22,105018318.0
2024-03-26,105052154.0
2024-03-28,105147040.0
2024-04-01,105051746.0
2024-04-03,105053914.0
2024-04-05,104961217.0
2024-05-08,104963315.0
2024-06-20,104902460.0
2024-09-27,104851029.0
2024-10-18,104854455.0
2024-11-15,104841399.0
2024-12-12,104769057.0
2025-06-27,104826805.0
2025-11-21,104858147.0
2026-02-05,104335971.0
2026-02-09,104312007.0
2026-02-11,104288043.0
