date,equity
2018-12-14,100000000.0
2019-02-21,100481479.0
2019-03-08,100652031.0
2019-11-25,99884712.0
2020-05-21,99860748.0
2020-06-08,100034649.0
2020-06-24,99692302.0
2020-10-27,99573883.0
2021-08-30,99761087.0
2021-11-04,99737123.0
2021-11-30,99419559.0
2022-08-23,99364673.0
2023-10-04,99204395.0
2024-01-12,99235796.0
2024-03-22,99175886.0
2024-06-17,99298610.0
2025-03-07,98525390.0
2025-04-22,97767208.0
2025-06-11,97582822.0
2025-06-26,97489266.0
2025-07-25,97534017.0
2025-08-12,98261863.0
2025-09-03,98307483.0
2025-09-22,98199073.0
2026-01-27,98548425.0
2026-03-04,99678797.0
