date,equity
2016-07-18,100000000.0
2017-05-09,100299676.0
2017-09-19,100153563.0
2018-10-30,99851872.0
2019-05-15,99827908.0
2020-01-14,99927185.0
2020-03-12,99492989.0
2020-07-27,98957330.0
2020-10-12,98863107.0
2020-10-22,98809347.0
2021-03-03,99502667.0
2021-06-15,99714716.0
2022-01-07,99881653.0
2022-03-11,99805711.0
2023-01-05,99588939.0
2023-06-28,99985625.0
2024-03-21,100648847.0
2024-09-19,102905504.0
2025-01-06,102584705.0
2025-03-26,102599920.0
2025-10-20,102378825.0
2026-03-19,102261688.0
