date,equity
2018-12-19,100000000.0
2019-09-25,101208146.0
2021-03-12,106490681.0
2022-04-13,109813137.0
2022-08-12,109864226.0
2022-08-17,109914850.0
2022-08-19,109880931.0
2022-08-24,109856967.0
2022-08-29,109767069.0
2022-09-07,109698203.0
2022-09-09,109755895.0
2022-09-13,109772041.0
2022-09-15,110026819.0
2022-09-19,109974556.0
2022-09-21,109918141.0
2022-09-26,109856459.0
2022-09-28,109747098.0
2022-09-30,110000443.0
2022-10-13,109976479.0
2023-01-09,109923849.0
2023-01-16,109899885.0
2023-01-18,109923350.0
2023-01-31,109881413.0
2023-02-02,109857449.0
2023-02-06,109833485.0
2023-02-08,109832366.0
2023-02-10,109799049.0
2023-02-16,109779996.0
2023-02-22,109709225.0
2023-06-23,109650906.0
2023-06-27,109612072.0
2024-02-06,109603006.0
2024-02-29,109572555.0
2024-03-14,109399567.0
2024-06-12,109457990.0
2024-07-16,109511145.0
2024-08-01,109208867.0
2025-01-02,109179189.0
2025-01-08,109155225.0
2025-01-14,109137056.0
2025-02-13,109090683.0
2025-02-27,109046039.0
2025-03-04,109032793.0
2025-03-06,109014223.0
2025-03-11,108990259.0
2025-03-13,108877336.0
2025-03-17,109169943.0
2025-03-20,109086748.0
2025-03-24,108920501.0
2025-03-26,108891350.0
2025-03-28,108877854.0
2025-04-01,108912378.0
2025-04-18,108925516.0
2025-07-04,108847864.0
2025-07-16,108829946.0
2025-07-24,108846376.0
2025-08-07,108874142.0
2025-08-18,108839213.0
2026-01-26,108746271.0
2026-01-28,108657106.0
2026-01-30,108759576.0
2026-02-09,108650269.0
2026-02-11,108619323.0
