date,equity
2016-09-14,100000000.0
2016-10-05,100060606.0
2017-06-28,99255341.0
2017-08-08,99204752.0
2017-11-27,99401557.0
2018-08-22,99279780.0
2018-10-16,99195291.0
2019-07-25,99479888.0
2020-05-19,99546356.0
2021-02-09,100300000.0
2021-09-30,100318827.0
2022-06-27,101095035.0
2023-03-24,102190621.0
2023-05-10,102446433.0
2024-01-23,101960631.0
2024-02-16,101991973.0
2024-03-07,101983175.0
2025-09-05,102587049.0
2025-10-23,102418038.0
2025-11-18,102337517.0
2025-12-22,102363432.0
2026-01-26,102644510.0
2026-02-11,102748027.0
2026-03-16,101994766.0
