date,equity
2017-07-24,100000000.0
2017-12-13,101405720.0
2017-12-28,100921625.0
2018-03-27,100885396.0
2018-05-10,101941242.0
2019-01-23,100517389.0
2019-03-11,100256240.0
2019-12-23,101931475.0
2020-09-15,100731000.0
2020-11-02,100121759.0
2021-01-26,99985459.0
2021-10-21,99550513.0
2021-12-01,100919193.0
2021-12-16,101195071.0
2022-09-14,99017408.0
2023-02-21,99279823.0
2023-03-27,99428055.0
2023-04-14,99112877.0
2023-06-07,99532712.0
2024-02-27,101569382.0
2024-12-09,101811971.0
2025-03-10,101984545.0
2025-03-27,102320031.0
2025-04-17,101671125.0
2026-01-07,102696269.0
