date,equity
2016-07-14,100000000.0
2016-09-16,99384304.0
2017-06-14,99438655.0
2018-03-07,100843094.0
2018-04-09,101298368.0
2018-12-24,100608022.0
2019-03-08,100642158.0
2019-04-23,100401153.0
2020-04-01,96772344.0
2020-06-08,97178685.0
2020-06-24,96882234.0
2021-03-16,100759452.0
2021-06-24,101520580.0
2021-07-09,100282735.0
2022-04-13,101638985.0
2022-09-16,101652919.0
2023-06-13,101535840.0
2023-07-26,101658407.0
2024-04-16,102422237.0
2025-02-05,101988252.0
2025-07-11,102042368.0
2025-08-14,102251376.0
2025-09-08,102183411.0
2026-03-13,102873928.0
