date,equity
2016-07-14,100000000.0
2016-12-12,99566309.0
2017-03-03,99987849.0
2017-11-24,99711673.0
2018-01-31,99818103.0
2018-08-16,100074026.0
2019-03-14,100280905.0
2019-07-26,99929845.0
2020-06-01,100947813.0
2020-06-18,100837624.0
2021-03-12,100691605.0
2021-05-05,100456579.0
2021-07-08,99988694.0
2021-11-25,100171371.0
2022-08-01,100028286.0
2023-04-21,98618837.0
2023-07-05,98744762.0
2023-07-24,99204221.0
2024-04-26,100577006.0
2024-06-07,100510956.0
2025-02-27,100273669.0
2025-11-18,102178014.0
2025-12-18,102109055.0
2026-01-28,101926714.0
