date,equity
2019-03-06,100000000.0
2019-03-14,99976036.0
2019-03-21,99779558.0
2019-03-25,99490158.0
2019-04-04,99466194.0
2019-04-17,99332814.0
2019-04-19,99308850.0
2019-07-30,99112458.0
2019-08-28,99097848.0
2019-11-08,99033722.0
2019-11-13,98942500.0
2019-11-15,98914614.0
2019-11-19,98898501.0
2019-11-21,98837484.0
2019-11-25,98800813.0
2019-11-27,98764113.0
2020-05-28,98756054.0
2020-06-08,98757939.0
2020-06-15,98468265.0
2020-06-18,98470593.0
2020-12-04,98446628.0
2020-12-08,98408636.0
2020-12-10,98319226.0
2020-12-14,98389301.0
2020-12-16,98374757.0
2020-12-18,98379486.0
2020-12-23,98377893.0
2020-12-25,98414007.0
2020-12-29,98577884.0
2020-12-31,98522786.0
2021-01-05,98654371.0
2021-01-12,98632600.0
2021-01-14,98557255.0
2021-01-18,98474387.0
2021-01-20,98478874.0
2021-01-22,98466910.0
2021-01-26,98382703.0
2021-01-28,98082688.0
2021-02-01,97837500.0
2021-02-17,97985916.0
2021-04-22,97760065.0
2021-04-28,97780499.0
2021-07-06,97031320.0
2021-07-08,96939504.0
2021-07-12,96756163.0
2021-07-14,96732199.0
2021-08-17,96536904.0
2021-12-24,96528871.0
2022-01-17,96354839.0
2022-02-14,96250658.0
2023-05-24,96286017.0
2023-06-01,96224838.0
2023-06-07,96222594.0
2023-06-09,96205818.0
2023-06-13,96275295.0
2023-06-16,96216092.0
2023-06-20,96186825.0
2023-06-22,96243085.0
2023-06-27,96247820.0
2023-06-29,96195105.0
2023-07-03,96236301.0
2023-07-24,96219087.0
2023-07-31,96662228.0
2023-08-02,96581196.0
2023-08-04,96749377.0
2023-08-09,96585915.0
2023-08-11,96578476.0
2023-08-15,96587045.0
2023-08-17,96442796.0
2023-08-21,96362747.0
2023-08-23,96123466.0
2024-03-22,95948601.0
2024-04-24,95728799.0
2024-09-24,95839741.0
2024-11-08,95185969.0
2025-03-21,95454345.0
2025-12-09,99792768.0
2026-01-27,99790524.0
