date,equity
2016-07-20,100000000.0
2016-10-24,100336778.0
2016-11-22,100719144.0
2017-08-18,100965149.0
2017-09-05,100740429.0
2018-05-31,103534318.0
2018-07-06,102394793.0
2018-10-04,102296259.0
2019-07-01,101402655.0
2019-11-07,101441773.0
2019-12-02,100722336.0
2020-03-12,99910798.0
2020-06-04,100376185.0
2020-07-08,102330044.0
2021-04-13,110165493.0
2021-06-10,110043977.0
2022-03-08,113530839.0
2022-04-06,113531554.0
2022-04-08,113516141.0
2022-04-13,113642387.0
2022-04-18,113894785.0
2022-04-20,113618347.0
2022-04-22,113091718.0
2022-04-27,113193368.0
2022-09-06,113263274.0
2022-09-21,113363773.0
2023-07-07,112020554.0
2023-07-27,112289418.0
2024-04-22,112591036.0
2024-07-04,112542121.0
2024-08-09,112119791.0
2024-10-24,111694911.0
2025-07-09,111698159.0
2025-08-06,111566348.0
2026-01-08,111513598.0
2026-03-12,109713873.0
