date,equity
2019-02-13,100000000.0
2019-07-11,99710335.0
2020-04-29,97332321.0
2021-05-04,98250001.0
2022-01-24,105868874.0
2022-10-24,106623541.0
2023-10-30,108163662.0
2023-11-01,108185475.0
2024-02-01,108286615.0
2024-02-16,108216800.0
2024-02-20,108124075.0
2024-11-07,109456508.0
2025-04-09,108133396.0
2025-06-23,108070499.0
2025-08-01,108146945.0
2026-02-06,108591945.0
2026-02-10,108592262.0
2026-02-12,108568298.0
2026-02-23,108588839.0
2026-02-25,108564875.0
2026-02-27,108496640.0
2026-03-03,108378426.0
2026-03-05,108237773.0
2026-03-09,107936177.0
