date,equity
2016-07-14,100000000.0
2016-08-02,99734212.0
2016-10-10,99582455.0
2017-04-20,99325154.0
2017-05-30,99597527.0
2017-06-07,99485073.0
2017-10-19,99019557.0
2018-01-17,98917258.0
2019-02-28,98837565.0
2019-04-17,98329547.0
2019-07-22,97891115.0
2020-03-30,97530641.0
2020-08-24,97283786.0
2021-08-09,103006804.0
2021-09-30,102951407.0
2022-02-24,103435788.0
2023-12-13,103383885.0
2024-04-01,103129039.0
2024-11-08,102926893.0
2025-04-04,102623072.0
2025-10-01,105708082.0
2025-10-07,105591243.0
