date,equity
2016-07-14,100000000.0
2016-10-05,99853221.0
2016-10-31,99878601.0
2017-03-10,100010696.0
2017-03-27,100085420.0
2017-04-12,99912189.0
2017-06-07,100000761.0
2018-02-26,101527023.0
2018-04-04,101535529.0
2018-09-04,101678177.0
2018-10-23,101508485.0
2019-07-18,103432296.0
2019-10-17,103423599.0
2020-07-09,103430051.0
2020-09-11,103505782.0
2021-06-11,104683838.0
2022-04-15,104188661.0
2022-08-19,103963046.0
2022-09-07,104104364.0
2023-06-05,103822416.0
2023-06-23,104448206.0
2023-07-10,104567205.0
2024-04-01,105173053.0
2024-09-24,105192112.0
2025-01-24,105496311.0
2025-02-19,105714732.0
2025-11-11,106592753.0
