date,equity
2016-09-15,100000000.0
2016-09-27,99809047.0
2017-05-15,100860875.0
2017-06-07,100733482.0
2017-09-12,102321618.0
2017-10-13,102685453.0
2018-05-10,102200605.0
2018-10-10,102166585.0
2018-12-12,102007637.0
2019-06-25,102395299.0
2019-11-06,103035008.0
2020-01-02,103130142.0
2020-05-25,103273549.0
2020-06-11,103047002.0
2021-05-12,107819179.0
2021-09-14,108934642.0
2021-10-15,110515552.0
2022-01-11,110702605.0
2024-01-09,111668893.0
2024-10-03,111494823.0
2025-01-07,111175745.0
2025-04-08,110878431.0
2025-10-30,110775438.0
