date,equity
2016-07-14,100000000.0
2017-10-25,100544676.0
2018-10-08,100424508.0
2019-01-10,100603394.0
2019-01-25,100993697.0
2019-02-18,101341134.0
2019-03-05,101244037.0
2019-11-20,101357384.0
2019-12-05,101344390.0
2020-02-06,101357420.0
2020-04-06,100623613.0
2020-06-23,100579332.0
2021-04-23,102944590.0
2021-05-12,102689497.0
2022-01-25,103829512.0
2022-10-21,103736836.0
2023-07-17,102300702.0
2023-09-05,102568683.0
2024-05-29,101879240.0
2025-02-21,102361919.0
2025-03-11,102453376.0
2025-11-27,102843856.0
