date,equity
2016-09-14,100000000.0
2017-08-31,99609782.0
2017-11-21,100392988.0
2017-12-06,100887692.0
2018-09-07,99618477.0
2018-10-05,100176682.0
2019-07-18,100710203.0
2020-06-15,100414849.0
2021-03-16,105381291.0
2022-04-13,108003009.0
2022-09-12,107996493.0
2023-06-09,108381577.0
2024-02-29,109635067.0
2024-04-02,110284375.0
2024-12-23,108295053.0
2025-11-07,108419934.0
2025-12-03,108377997.0
2025-12-18,108524313.0
2026-01-12,108982009.0
2026-01-28,109127777.0
2026-02-26,109885511.0
2026-03-13,110096320.0
