date,equity
2016-09-15,100000000.0
2016-11-11,99942290.0
2017-03-23,100221979.0
2017-12-13,107081689.0
2018-09-10,110833043.0
2018-10-22,111053464.0
2019-07-17,111930252.0
2020-06-03,112306256.0
2020-06-19,112448882.0
2021-06-03,114072836.0
2021-07-08,113936429.0
2021-11-08,114855892.0
2022-08-01,115773360.0
2022-10-06,114482872.0
2023-02-16,114970175.0
2023-11-07,114232310.0
2024-01-31,113987121.0
2024-11-18,114463577.0
2025-08-12,116693327.0
2025-08-27,116574345.0
2025-09-25,116494259.0
2025-10-23,116006714.0
2025-12-22,115690734.0
