date,equity
2016-07-14,100000000.0
2016-09-13,99791600.0
2016-11-30,99624835.0
2017-06-02,100446029.0
2018-02-23,98775288.0
2018-09-20,99113886.0
2018-10-09,98948989.0
2019-07-10,98601846.0
2019-10-02,98565959.0
2020-11-03,97428868.0
2020-12-10,97660606.0
2021-09-06,98654151.0
2021-10-05,98252757.0
2021-11-12,99040037.0
2021-11-29,98409012.0
2022-08-22,97296160.0
2023-02-01,97819639.0
2023-10-24,98143551.0
2024-03-25,97792655.0
2024-08-05,97833852.0
2024-10-16,97459854.0
2025-09-16,101722656.0
2025-11-12,101583825.0
