date,equity
2018-09-27,100000000.0
2018-12-18,99828721.0
2019-02-15,99703830.0
2020-04-10,99610921.0
2021-03-02,99611337.0
2021-04-29,99797805.0
2021-09-06,99865463.0
2021-11-03,100164367.0
2021-12-14,100185002.0
2022-05-09,100116043.0
2023-01-11,100103217.0
2023-03-02,100278355.0
2023-04-17,100312794.0
2023-07-21,100314891.0
2023-10-17,100290927.0
2023-10-23,100226330.0
2024-02-23,100304732.0
2024-03-21,100219973.0
2024-09-06,100246671.0
2024-09-23,100013126.0
2025-01-09,99989162.0
2025-04-11,99954922.0
2025-08-01,100003547.0
2025-09-12,100020688.0
2025-12-16,99713016.0
