date,equity
2019-01-31,100000000.0
2019-03-06,99976036.0
2019-06-06,99952072.0
2019-06-17,99773893.0
2019-12-11,99589622.0
2020-03-11,99565658.0
2020-06-11,99292417.0
2021-05-31,103213788.0
2021-07-19,102586485.0
2021-12-22,103512875.0
2023-03-16,103599029.0
2023-03-30,103592485.0
2023-06-01,104001563.0
2023-06-13,103891292.0
2023-07-31,103888052.0
2024-04-19,103455138.0
2024-08-05,103207769.0
2024-11-14,102784321.0
2025-02-28,102725777.0
2025-03-20,102422276.0
2025-09-08,102119188.0
2025-09-11,102188791.0
2026-03-06,101829383.0
