date,equity
2018-07-24,100000000.0
2019-03-25,99939504.0
2019-11-22,99915539.0
2020-02-18,100098051.0
2020-03-19,99903429.0
2021-03-02,104805958.0
2021-03-22,105030074.0
2021-12-07,106774021.0
2022-03-03,106412882.0
2022-08-09,106304988.0
2023-01-06,106656780.0
2023-02-03,106426242.0
2023-10-23,107848605.0
2024-01-10,108002812.0
2024-10-11,111513013.0
2025-07-07,112665489.0
2025-07-18,112834594.0
2025-08-07,112851546.0
2025-08-27,113959835.0
2025-10-14,114199456.0
2025-11-05,114160088.0
